ID	Treatment	OTU1	OTU10	OTU106	OTU107	OTU11	OTU116	OTU12	OTU13	OTU135	OTU14	OTU140	OTU15	OTU151	OTU16	OTU161	OTU169	OTU17	OTU18	OTU19	OTU2	OTU20	OTU207	OTU21	OTU22	OTU224	OTU23	OTU24	OTU25	OTU26	OTU27	OTU28	OTU284	OTU29	OTU3	OTU30	OTU31	OTU32	OTU33	OTU34	OTU35	OTU36	OTU37	OTU38	OTU39	OTU4	OTU40	OTU401	OTU41	OTU42	OTU43	OTU432	OTU44	OTU45	OTU46	OTU47	OTU48	OTU49	OTU5	OTU50	OTU51	OTU52	OTU53	OTU54	OTU55	OTU552	OTU56	OTU57	OTU58	OTU59	OTU6	OTU60	OTU61	OTU62	OTU63	OTU64	OTU65	OTU66	OTU67	OTU68	OTU69	OTU7	OTU70	OTU71	OTU711	OTU72	OTU73	OTU74	OTU75	OTU76	OTU77	OTU79	OTU8	OTU80	OTU82	OTU83	OTU85	OTU9	OTU92	OTU98	OTU99
F38W1	MCC	6.38341744	5.545733076	2.988963724	-0.809585131	5.287671656	-0.809585131	6.267606009	4.604897802	-0.809585131	-0.809585131	2.044793024	5.343340968	5.089315462	3.940078867	2.465842863	2.81111281	5.520135774	4.418602354	-0.809585131	6.039288324	3.823377072	2.903986935	3.207616555	3.858132959	1.303379102	6.297840343	4.151987234	3.139908805	3.067281617	3.768867666	4.761877338	4.086217316	3.670846064	5.064067971	4.456866228	4.456866228	3.805535385	2.465842863	5.561404922	-0.809585131	4.944717612	2.394638417	-0.809585131	3.840906005	4.885370623	4.841627317	2.761227156	4.447436644	-0.809585131	-0.809585131	2.708721658	4.704942717	2.653305819	2.234937306	2.317972535	4.294154054	2.988963724	5.896498952	-0.809585131	3.104254405	2.394638417	-0.809585131	4.044573548	-0.809585131	-0.809585131	-0.809585131	4.909533684	-0.809585131	2.94737769	-0.809585131	2.903986935	2.903986935	-0.809585131	-0.809585131	3.891721339	1.934183152	1.055199473	-0.809585131	4.712239357	2.708721658	5.967336412	3.49078765	-0.809585131	5.109064314	-0.809585131	-0.809585131	-0.809585131	3.271029238	4.76877154	-0.809585131	-0.809585131	3.986205414	-0.809585131	-0.809585131	4.001119934	3.924218106	5.354877339	1.502049797	-0.809585131	4.23735287
F43W1	MCC	-0.798700816	5.650044724	2.999848039	-0.798700816	2.664190135	1.820683748	1.820683748	3.21850087	3.21850087	-0.798700816	-0.798700816	5.740753759	-0.798700816	-0.798700816	3.21850087	2.719605974	6.4565694	4.701072062	6.000760356	4.429486669	5.354225284	2.958262005	3.078165932	4.055457863	-0.798700816	4.358785855	4.293933313	3.834261387	1.512934113	3.869017275	4.055457863	3.885952481	2.543196823	5.059492045	-0.798700816	3.11513872	-0.798700816	4.615782117	4.162871549	-0.798700816	4.995143932	2.543196823	-0.798700816	4.026699591	4.162871549	-0.798700816	-0.798700816	5.167678996	-0.798700816	1.512934113	-0.798700816	2.543196823	2.958262005	1.066083788	1.945067468	3.370076341	5.252532372	4.967060087	-0.798700816	2.476727178	3.779751982	-0.798700816	-0.798700816	1.066083788	-0.798700816	-0.798700816	5.217678049	1.512934113	2.821997126	7.711028224	3.72209913	3.341543735	-0.798700816	4.504604092	5.346459762	-0.798700816	-0.798700816	-0.798700816	4.259858466	-0.798700816	-0.798700816	2.155262045	-0.798700816	3.902605655	3.501671965	-0.798700816	-0.798700816	2.999848039	1.820683748	-0.798700816	2.999848039	5.23089119	-0.798700816	-0.798700816	3.834261387	3.039773501	1.314263418	3.21850087	-0.798700816	3.397817371
F45W1	MCC	1.964325195	-0.65505937	3.865740577	-0.65505937	5.8441807	-0.65505937	-0.65505937	5.052050895	3.455814495	6.863004812	3.258780167	-0.65505937	-0.65505937	-0.65505937	3.183414948	3.294434567	4.775481717	5.356876031	-0.65505937	7.008006634	1.964325195	3.645313412	6.125998256	5.192692259	3.669675153	1.209725235	2.088708914	4.751296741	3.101903452	2.68683827	4.380120707	5.155264741	5.433985506	-0.65505937	4.726512325	4.543437662	1.964325195	5.764491279	3.739389785	-0.65505937	5.557911025	4.6750209	-0.65505937	3.885329842	5.638359909	1.964325195	-0.65505937	-0.65505937	-0.65505937	-0.65505937	3.693457486	5.624825614	5.027592324	1.964325195	1.964325195	5.228769348	6.397268397	6.209123925	-0.65505937	4.902470447	4.601962406	-0.65505937	1.209725235	-0.65505937	-0.65505937	-0.65505937	3.620343325	-0.65505937	5.0759255	-0.65505937	3.143489485	4.573128116	-0.65505937	-0.65505937	2.199318786	-0.65505937	4.331655741	-0.65505937	2.389463068	3.669675153	5.297239008	-0.65505937	-0.65505937	-0.65505937	-0.65505937	-0.65505937	-0.65505937	3.739389785	-0.65505937	-0.65505937	-0.65505937	5.454390213	-0.65505937	4.459662902	2.68683827	2.199318786	1.209725235	-0.65505937	-0.65505937	2.749163733
F49W1	MCC	-0.574058775	6.820099024	3.443142911	-0.574058775	5.289314102	3.506555594	6.565601561	5.927913163	4.335248267	4.910738158	4.644329513	-0.574058775	-0.574058775	5.6711667	3.70134392	-0.574058775	6.542261576	-0.574058775	-0.574058775	7.615917399	1.538905458	1.737576153	5.114763872	5.765338064	4.058903428	4.265824144	4.022895938	4.321743672	6.125329601	5.273692853	4.782098591	4.495988284	-0.574058775	5.252477525	5.289314102	3.622459412	-0.574058775	6.11858876	5.635262646	-0.574058775	5.126992701	4.644329513	-0.574058775	4.175605223	-0.574058775	3.842588849	-0.574058775	3.77445808	-0.574058775	-0.574058775	3.566185776	-0.574058775	-0.574058775	-0.574058775	1.290725829	5.442320089	3.046639166	-0.574058775	1.737576153	2.28031938	3.475351814	-0.574058775	5.241698655	-0.574058775	-0.574058775	-0.574058775	2.944248014	5.551420002	5.771737062	-0.574058775	-0.574058775	5.13907379	-0.574058775	4.848485467	1.538905458	4.484500507	4.294174731	5.051270637	3.139513291	-0.574058775	5.719360503	-0.574058775	-0.574058775	-0.574058775	-0.574058775	-0.574058775	-0.574058775	2.767838864	2.767838864	-0.574058775	-0.574058775	5.120896979	-0.574058775	4.206591436	2.379904085	3.046639166	5.886130174	-0.574058775	-0.574058775	3.506555594
F51W1	MCC	7.298484623	-0.536087611	-0.536087611	-0.536087611	4.259702935	3.574786253	6.152040654	3.687422768	3.880560014	-0.536087611	4.332145896	6.50197797	-0.536087611	6.265397648	4.259702935	4.148565686	6.088942985	3.413406326	-0.536087611	6.861418219	5.152735037	4.711414816	5.886421182	4.578634661	-0.536087611	4.289312796	5.806513846	4.41267228	1.94121444	4.399693512	-0.536087611	-0.536087611	3.880560014	5.777295732	-0.536087611	4.303795308	-0.536087611	-0.536087611	-0.536087611	-0.536087611	4.711414816	4.114403525	-0.536087611	4.682300678	-0.536087611	4.13163048	2.508434827	-0.536087611	-0.536087611	-0.536087611	-0.536087611	1.94121444	-0.536087611	4.910257835	5.639779659	4.758130456	5.055916491	4.462965719	1.775547318	-0.536087611	4.346025369	-0.536087611	-0.536087611	-0.536087611	2.41787525	-0.536087611	2.207680673	-0.536087611	5.095775637	-0.536087611	-0.536087611	4.13163048	-0.536087611	-0.536087611	3.687422768	4.399693512	-0.536087611	-0.536087611	-0.536087611	2.207680673	6.699728	1.94121444	-0.536087611	-0.536087611	-0.536087611	-0.536087611	-0.536087611	-0.536087611	4.181599243	-0.536087611	-0.536087611	5.915531082	-0.536087611	2.508434827	-0.536087611	-0.536087611	-0.536087611	2.508434827	-0.536087611	4.213576388
F55W1	MCC	6.528056932	5.454771393	-0.955851953	3.460795672	5.535147444	-0.955851953	5.169626825	4.498302982	-0.955851953	4.201634719	1.355782976	5.562356305	-0.955851953	5.439713136	2.882622365	4.212046057	5.324033031	5.2822951	-0.955851953	-0.955851953	4.252640164	3.319550742	4.513741343	4.043201377	2.614960335	5.347599178	3.97992917	4.490493493	1.521450098	1.998110908	4.9229019	2.562454837	1.355782976	4.543920925	5.086780881	3.524579243	-0.955851953	-0.955851953	3.184392598	4.601677864	4.282039636	3.438597202	-0.955851953	4.005720413	-0.955851953	4.191113843	2.957987584	2.248371595	-0.955851953	3.564947994	1.898526203	3.884030967	3.415894751	-0.955851953	-0.955851953	-0.955851953	4.745199524	5.806457077	2.993641984	3.028068792	2.386045687	0.908932652	3.061349734	1.355782976	-0.955851953	-0.955851953	5.498631661	3.966779737	1.663532611	-0.955851953	4.319940904	3.939950495	-0.955851953	-0.955851953	6.021344582	3.028068792	-0.955851953	-0.955851953	4.147887232	2.088670485	4.521372056	1.787916331	-0.955851953	3.809425165	5.069355043	-0.955851953	-0.955851953	3.460795672	3.824798258	-0.955851953	-0.955851953	5.399466255	-0.955851953	-0.955851953	3.438597202	5.223788195	4.030863158	1.663532611	4.601677864	3.240666234
M7W1	MCC	5.422549207	-0.753318063	3.747501199	-0.753318063	4.782941898	-0.753318063	-0.753318063	5.729372187	2.291204375	4.455174054	-0.753318063	5.968217161	-0.753318063	5.852225861	-0.753318063	3.045230792	5.284986697	-0.753318063	-0.753318063	6.470640483	4.97175138	-0.753318063	-0.753318063	3.787071148	-0.753318063	4.628253632	4.804211753	4.257923108	2.101060092	5.040526686	4.959814503	4.693027382	4.66116487	-0.753318063	4.372267977	4.644844639	6.88903165	-0.753318063	5.00098468	5.222340406	3.897173073	3.443200124	-0.753318063	-0.753318063	5.110054815	4.540900004	1.866066501	-0.753318063	-0.753318063	-0.753318063	-0.753318063	-0.753318063	-0.753318063	3.964368791	2.101060092	2.914894754	1.866066501	7.051304158	5.012442841	4.245735267	4.339316066	-0.753318063	3.980485175	-0.753318063	-0.753318063	-0.753318063	3.470192316	4.818144406	2.914894754	-0.753318063	4.708585845	3.386926488	-0.753318063	-0.753318063	2.374239603	-0.753318063	2.200644798	-0.753318063	4.128794917	3.747501199	4.947733413	1.990450221	-0.753318063	-0.753318063	3.618428641	-0.753318063	4.114915444	3.443200124	2.764988727	-0.753318063	-0.753318063	2.200644798	5.418762041	3.085156255	2.374239603	4.114915444	5.921128538	-0.753318063	-0.753318063	5.66919073
M12W1	MCC	2.157902057	5.896498889	-0.886620381	2.951853937	3.193993989	2.57627057	3.309897806	3.863043618	0.978164224	2.57627057	-0.886620381	5.002257578	-0.886620381	-0.886620381	1.425014548	4.228101891	5.102796617	5.650202961	-0.886620381	4.301780654	5.102796617	1.967757775	3.572998409	4.16031762	2.631686409	4.783573973	3.953262538	4.148559695	2.781592437	3.224253483	4.738709031	4.10009473	4.469536986	4.961131247	3.027219156	2.781592437	4.389172476	4.074951985	1.857147903	4.049160742	4.06213951	2.157902057	5.918900803	4.291581687	3.336889998	2.911928474	-0.886620381	4.379830979	-0.886620381	-0.886620381	-0.886620381	4.884820742	3.81468609	-0.886620381	3.130581306	4.511542321	4.206013749	6.083768197	2.57627057	2.734077561	3.388782314	-0.886620381	0.978164224	1.226343853	-0.886620381	-0.886620381	4.677900027	1.425014548	3.162790209	7.482515649	2.317603167	4.398427516	-0.886620381	2.631686409	4.976752497	4.321871736	-0.886620381	-0.886620381	3.728500136	1.732764183	3.691832417	4.725511875	5.837102788	4.228101891	-0.886620381	-0.886620381	3.130581306	3.162790209	2.455277259	-0.886620381	-0.886620381	4.642447891	4.331767908	2.388807614	3.461896475	3.798032916	4.10009473	3.027219156	2.455277259	-0.886620381
M15W1	MCC	4.660491682	-0.678356727	3.622016054	-0.678356727	5.169394901	3.338844959	-0.678356727	4.468609069	3.338844959	5.717208361	4.132348338	-0.678356727	-0.678356727	4.356823349	-0.678356727	1.434607506	6.064845469	-0.678356727	-0.678356727	6.100634996	5.368585529	4.086920391	5.958662982	5.621761622	-0.678356727	5.174629145	5.398242437	3.078606094	3.693389977	4.132348338	3.622016054	4.940395877	4.597436129	6.49810629	4.966447497	3.646377795	-0.678356727	6.066986568	-0.678356727	-0.678356727	3.972134409	4.380202555	-0.678356727	2.449200939	4.257424396	3.972134409	-0.678356727	5.591255952	-0.678356727	-0.678356727	-0.678356727	5.604929041	2.725866375	1.633278201	3.571436374	4.520140304	4.703214967	5.431092855	3.120192128	2.942341214	3.622016054	-0.678356727	2.449200939	-0.678356727	-0.678356727	-0.678356727	1.941027837	4.775798207	4.257424396	-0.678356727	-0.678356727	4.66918361	-0.678356727	-0.678356727	3.432517137	3.078606094	3.51816146	-0.678356727	1.798945323	3.371053862	5.66424473	3.198510021	-0.678356727	-0.678356727	-0.678356727	-0.678356727	-0.678356727	3.918597986	3.90009607	-0.678356727	-0.678356727	5.723258901	-0.678356727	-0.678356727	3.571436374	3.338844959	5.195296375	3.972134409	-0.678356727	4.344925529
M22W1	MCC	-0.552230839	-0.552230839	3.464970847	-0.552230839	6.220537443	4.343571609	-0.552230839	5.092573385	4.529173526	5.815644432	-0.552230839	-0.552230839	-0.552230839	-0.552230839	3.431689905	-0.552230839	4.909673069	6.261313655	-0.552230839	7.677304522	4.213046279	2.851992263	6.43509151	5.646063086	5.351643651	5.039773263	5.91363108	2.492291599	3.772503683	3.431689905	-0.552230839	4.862252094	5.936006506	5.864352888	-0.552230839	5.432620983	-0.552230839	6.067963572	5.703519203	-0.552230839	5.767719593	4.329882141	-0.552230839	4.998259173	5.268930549	-0.552230839	3.115981978	-0.552230839	-0.552230839	-0.552230839	-0.552230839	-0.552230839	-0.552230839	-0.552230839	1.560733395	4.625971229	4.28765208	6.552212007	-0.552230839	3.361608697	4.357076203	-0.552230839	4.646266192	-0.552230839	-0.552230839	-0.552230839	4.28765208	4.870313403	4.181572399	-0.552230839	3.796286017	5.432620983	5.649752446	-0.552230839	2.067153725	-0.552230839	-0.552230839	-0.552230839	-0.552230839	2.191537445	3.796286017	3.324635909	-0.552230839	-0.552230839	-0.552230839	-0.552230839	4.506328443	3.018581448	2.492291599	4.741987228	-0.552230839	6.226760884	-0.552230839	-0.552230839	2.191537445	4.37040085	-0.552230839	-0.552230839	-0.552230839	4.080731364
M26W1	MCC	-0.56292407	5.47538069	-0.56292407	1.550040164	3.313942679	2.77897357	2.291454086	3.761810452	3.605853087	1.301860535	1.301860535	-0.56292407	-0.56292407	-0.56292407	3.057773872	-0.56292407	6.262535967	4.540815115	7.539607308	4.484013931	6.025251845	3.057773872	3.853723555	5.375091752	-0.56292407	5.646397352	4.262476337	5.015432601	2.95538272	4.60497394	3.150647997	4.929388871	-0.56292407	4.906669226	-0.56292407	4.411298686	-0.56292407	1.914377981	-0.56292407	-0.56292407	4.835238632	1.550040164	-0.56292407	5.421927752	-0.56292407	1.301860535	-0.56292407	6.069317229	6.242597114	-0.56292407	-0.56292407	-0.56292407	4.015528728	-0.56292407	1.301860535	3.605853087	6.099976392	-0.56292407	-0.56292407	1.550040164	4.121729227	-0.56292407	-0.56292407	-0.56292407	-0.56292407	-0.56292407	1.550040164	-0.56292407	4.034030643	7.45641955	-0.56292407	3.808822634	-0.56292407	-0.56292407	2.056460494	4.594562602	-0.56292407	-0.56292407	3.737448712	-0.56292407	1.301860535	4.749385852	-0.56292407	-0.56292407	3.547949794	-0.56292407	2.180844214	3.577320481	1.301860535	-0.56292407	-0.56292407	6.801738086	3.057773872	-0.56292407	-0.56292407	4.891230865	2.641299478	-0.56292407	-0.56292407	4.104794021
